帖子ID,帖子标题,股票吧代码,股票吧名称,用户ID,用户昵称,点击量,转发量,评论量,发布时间,最后更新时间,是否有图片,是否有视频
1594955931,就这么个玩法，散户只有离场才是对的，大盘指数涨时所持个股小涨或不涨，指数跌时所持,zssh000001,上证指数吧,1.86635E+15,金发金发发,27,0,1,2025/9/4 11:24,2025/9/4 11:39,FALSE,FALSE
1594948999,本周六十分钟调整基本到位，下午开始要反弹，大盘如果反弹比较强本周收阳有希望，反弹,zssh000001,上证指数吧,6.00435E+15,快手哥,51,0,0,2025/9/4 11:19,2025/9/4 11:39,TRUE,FALSE
1593946073,★受益数万个星链计划605090九丰能源，绩优、低估值、主营天然气供应，看点是氦,zssh000001,上证指数吧,6.80711E+15,亿股轩,117,0,0,2025/9/3 7:01,2025/9/4 11:39,TRUE,FALSE
1594971489,各位注意，上证指数己见顶还会向下杀100个点今天,zssh000001,上证指数吧,9.57951E+15,股海1111111,4,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594971488,融券的真多，硬砸啊,zssh000001,上证指数吧,7.90831E+15,股友923p83695g,4,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594971465,外资恶意做空吗？,zssh000001,上证指数吧,4.29408E+15,股友03f7M38318,2,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594971453,家人们才从银行搬来，这是逼着回去吗,zssh000001,上证指数吧,9.81136E+15,段圣赢通,2,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594971421,有哪个牛人来找找下跌的原因啊？亏麻了,zssh000001,上证指数吧,2.24335E+15,glxe,2,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594965072,$上证指数(SH000001)$,zssh000001,上证指数吧,2.18904E+15,看我这猝了嘴的毒,46,0,1,2025/9/4 11:30,2025/9/4 11:38,TRUE,FALSE
1594971371,散吧，886。主力早就提示你们了,zssh000001,上证指数吧,2.16231E+15,优雅淡然的张婷,2,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594971327,十年大顶已确立,zssh000001,上证指数吧,8.64737E+15,纳斯达克敲钟牛,4,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594971271,大盘估计要回调一个月了！第一回调目标位可能在3400点附近。,zssh000001,上证指数吧,7.22233E+15,成熟的文翼扬,4,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594971215,看这次走势和4年前一样，大跌开始，后面最多一个反弹不玩了，指数涨那么多，个股还是,zssh000001,上证指数吧,5.18132E+15,股道西峰收码,2,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594971212,连续下跌三个交易日，这不是牛市，警惕牛转熊,zssh000001,上证指数吧,9.55809E+15,甜蜜的唐雪梅,2,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1592342721,在2025年，这轮牛市可以大致分为三个阶段：第一阶段：（三浪三）2025年6月至,zssh000001,上证指数吧,5.93803E+15,常山药茅,37425,415,166,2025/8/30 8:00,2025/9/4 11:38,FALSE,FALSE
1594971071,看看3704能止跌不,zssh000001,上证指数吧,8.69216E+15,晒晒雨,3,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594971047,明天十字星！后天大反包！下周突破4000,zssh000001,上证指数吧,4.01301E+15,sidernoe,4,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594971012,这才是我熟悉的那个她,zssh000001,上证指数吧,7.38339E+15,弱水三千只取一盅,2,0,0,2025/9/4 11:38,2025/9/4 11:38,FALSE,FALSE
1594959214,国家队了,zssh000001,上证指数吧,7.89005E+15,玩玩数123,42,1,1,2025/9/4 11:26,2025/9/4 11:38,FALSE,FALSE
1594958202,我打出这个图片，各位如何应对,zssh000001,上证指数吧,3.23637E+15,不骄不躁的李子,241,0,1,2025/9/4 11:25,2025/9/4 11:38,TRUE,FALSE
1594961060,倒车接人,zssh000001,上证指数吧,1.51012E+15,股友522098W86q,17,0,1,2025/9/4 11:27,2025/9/4 11:38,FALSE,FALSE
1594959630,今天沪市大盘跌一百点以上！,zssh000001,上证指数吧,3.24601E+15,hxf1,20,0,1,2025/9/4 11:26,2025/9/4 11:38,FALSE,FALSE
1594819171,急跌对应急涨！！！,zssh000001,上证指数吧,5.56839E+15,基民Q96652g632,82,0,3,2025/9/4 10:06,2025/9/4 11:37,FALSE,FALSE
1594970910,散户：3900拉？主力：你看反了，是3600！散户卒！,zssh000001,上证指数吧,9.65838E+15,基民21H7v16378,1,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594970908,大A的正常表现，新股民慢慢的就习惯了,zssh000001,上证指数吧,3.77213E+15,郑一般,7,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594957329,我觉得要跌到3645附近,zssh000001,上证指数吧,4.99032E+15,经纶为富地叶孤城,32,0,1,2025/9/4 11:25,2025/9/4 11:37,FALSE,FALSE
1594957281,下午要加速了,zssh000001,上证指数吧,7.76336E+15,怒斥狗托,24,0,1,2025/9/4 11:25,2025/9/4 11:37,FALSE,FALSE
1594970847,不跌倒3600点，看都不会再看你一眼，让空头赚足钱，再捧杀空头,zssh000001,上证指数吧,4.55138E+15,龙氏作手,3,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1592489847,对目前A股大盘的技术分析(707)[9月1-7日走势研判],zssh000001,上证指数吧,3.84311E+15,程楠,2915,15,50,2025/8/31 11:53,2025/9/4 11:37,FALSE,FALSE
1594970825,下跌就不看支撑，技术派的阿猫阿狗预判什么能准！到了3690他们敢买吗？今天破37,zssh000001,上证指数吧,4.45339E+15,天意_NICAI,13,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594951203,上面这么多套牢盘，有什么利好值得主力帮他们解套。操作前想清楚这个问题。,zssh000001,上证指数吧,4.79933E+15,股友L3786908m3,28,0,1,2025/9/4 11:20,2025/9/4 11:37,FALSE,FALSE
1594817528,大盘分析银行保险助跌，大盘照这样跌法，要么直接破3761，要么等15分钟反弹后再,zssh000001,上证指数吧,1.16106E+15,无声滴感觉,901,1,21,2025/9/4 10:05,2025/9/4 11:37,TRUE,FALSE
1594970752,我的票连跌七天了，兄弟,zssh000001,上证指数吧,4.93205E+15,套三安猴子,2,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594970750,都破20线了！深调,zssh000001,上证指数吧,8.19037E+15,Fujong,1,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594970713,我的票没有绿啊？今天只是指数跌的多。,zssh000001,上证指数吧,2.87519E+15,钱是震荡中没的,2,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594970675,今日会不会跌穿3700？,zssh000001,上证指数吧,6.09308E+15,股市钱缘太浅,2,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594693684,创业板再涨个股就更拉垮,zssh000001,上证指数吧,8.58509E+15,九火知行,2060,2,14,2025/9/4 8:06,2025/9/4 11:37,FALSE,FALSE
1594970600,都没涨过，跌起来真没谁了，无语极了,zssh000001,上证指数吧,6.9031E+15,股友50378mP931,1,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594970530,重心还是3千点,zssh000001,上证指数吧,7.95201E+15,HX98994,2,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594970524,今天反而没亏钱，前段时间天天大涨还亏钱，怪事,zssh000001,上证指数吧,1.17303E+15,股友005093UL76,4,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594970484,怎么办，卖飞了,zssh000001,上证指数吧,1.83009E+15,落子无悔2024,56,0,0,2025/9/4 11:37,2025/9/4 11:37,TRUE,FALSE
1594970481,大盘的本次长阴线，早就注定了，上次大盘高点3888.60，罕见数，拜拜遛。那,zssh000001,上证指数吧,7.4174E+15,朝阳青青路,965,0,0,2025/9/4 11:37,2025/9/4 11:37,TRUE,FALSE
1594970413,全部清仓，红24万亏到17万多，没了6万多，玩个勾八，保住胜利果实，看他们表演砸,zssh000001,上证指数吧,7.40532E+15,风神大伟,4,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594970262,牛市来了，冲啊,zssh000001,上证指数吧,3.29638E+15,不回本不买衣服,4,0,0,2025/9/4 11:37,2025/9/4 11:37,FALSE,FALSE
1594898721,这就是所谓的牛市吗？,zssh000001,上证指数吧,4.28137E+15,社会的砖头2025,198,0,6,2025/9/4 10:46,2025/9/4 11:37,FALSE,FALSE
1594970157,涨多了就该调,zssh000001,上证指数吧,7.01209E+15,n142476195900cce1915,5,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594970151,再砸一下，别忙着啦,zssh000001,上证指数吧,5.03002E+15,A84786315,2,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594970147,发生什么了,zssh000001,上证指数吧,6.11301E+15,zgsxchzsc,2,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594970145,早上跑了,zssh000001,上证指数吧,9.04832E+15,基民3z2L895100,2,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594970120,微调,zssh000001,上证指数吧,4.36559E+15,股友WF89568,1,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594970106,很多个股都属于下跌中继～属于周线周期调整时间和下跌幅度都还没有够………～这么热？,zssh000001,上证指数吧,6.76806E+15,慈祥的程蕊钰,4,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594970097,牛转熊了！抓紧撤吧！,zssh000001,上证指数吧,7.60904E+15,股友7695v1k121,4,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594970072,百点长阴？~,zssh000001,上证指数吧,7.18902E+15,望長牛,2,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594970064,倒车接人，快点上车,zssh000001,上证指数吧,4.84733E+15,深南路2102号,22,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594969940,上次这么跌，还是4月7号贸易战的时候……,zssh000001,上证指数吧,6.00836E+15,来割小韭菜,4,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594836315,$*ST新潮(SH600777)$盘中$上证指数(SH000001)$已破前低3,600777,*ST新潮吧,9.82409E+15,豪赌永远与您同在,111,0,6,2025/9/4 10:13,2025/9/4 11:36,FALSE,FALSE
1594964126,年未行情，今年所有升幅的股票都必须回吐出来，期待2026年2月份行情吧。,zssh000001,上证指数吧,6.08539E+15,股友p28l198195,21,0,0,2025/9/4 11:29,2025/9/4 11:36,FALSE,FALSE
1594958742,都涨到10年高点了，回调跌个百分之十不多吧，继续来几根……3500再战！,zssh000001,上证指数吧,8.42604E+15,股友38MQ699865,32,0,1,2025/9/4 11:26,2025/9/4 11:36,FALSE,FALSE
1594951118,转发,zssh000001,上证指数吧,4.48841E+15,股友86N7573n31,76,0,2,2025/9/4 11:20,2025/9/4 11:36,FALSE,FALSE
1594801794,25.09.04早间金融分享,zssz399001,深证成指吧,1.50434E+15,赶超老巴,347,1,6,2025/9/4 9:58,2025/9/4 11:36,TRUE,FALSE
1594947214,地天板来吧，主力军队大佬们,601212,白银有色吧,2.36135E+15,英姿飒爽长牛股,134,0,2,2025/9/4 11:17,2025/9/4 11:36,FALSE,FALSE
1594925972,大势已去，反抽岀局，来日再战,zssh000001,上证指数吧,1.08165E+15,懒人玩股逍遥牛,128,0,4,2025/9/4 11:02,2025/9/4 11:36,FALSE,FALSE
1594969859,个人观点。进入震荡市，老股民开心不得了，这才是真水平时候，不是胡拉乱拉新人接盘,zssh000001,上证指数吧,2.57101E+15,杀人狂,4,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594969809,3672必到,zssh000001,上证指数吧,1.16754E+15,雾及必返4531,1,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594969800,根本没有牛市，永远不会,zssh000001,上证指数吧,9.33309E+15,我是你的朋友3,2,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594969781,低开高走,zssh000001,上证指数吧,2.48909E+15,基民ia4v1G,4,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594891143,会不会回撤考验3600点？！,zssh000001,上证指数吧,3.93209E+15,友好的温舒,457,1,16,2025/9/4 10:42,2025/9/4 11:36,FALSE,FALSE
1594969662,不知道顶得了多久,zssh000001,上证指数吧,8.33638E+15,股票期货两手抓,107,0,0,2025/9/4 11:36,2025/9/4 11:36,TRUE,FALSE
1594969630,大盘这次比到3000点（太伤散户心了，一半散户可能马上卸载软件了），本人已经清仓,zssh000001,上证指数吧,3.81608E+15,晴空万里牛市来了,5,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594969626,打开k线看看，低位上来除了白酒，哪个不是翻倍，有的四五倍，五六倍，还让咋涨，不要,zssh000001,上证指数吧,7.38339E+15,弱水三千只取一盅,1,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594969543,周一涨一天！跌几天受不了了！拐头吧,zssh000001,上证指数吧,9.32345E+15,今年股市旺旺旺,4,0,0,2025/9/4 11:36,2025/9/4 11:36,FALSE,FALSE
1594969456,2015年进去4000多点，进去高兴了三天，一路暴跌，亏40多万，今年又进来又是,zssh000001,上证指数吧,2.8142E+15,桀骜不驯的潘皓鹃,12,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594969427,最近几天亏了26万了，可不能炒股哦,zssh000001,上证指数吧,5.3894E+15,炒股会家败,2,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594900927,今天是风格切换转折日高位大盘股开始回调，中小微盘板块全线底部大反转，这是a股保持,zssh000001,上证指数吧,1.91809E+15,挖掘大黑马潜力,332,1,5,2025/9/4 10:48,2025/9/4 11:35,FALSE,FALSE
1594969312,指数来到三七三八，科技股指全遭杀，九月开启回老家，进来小散又啃瓜。,zssh000001,上证指数吧,6.80731E+15,股市战胜,1,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594969310,沪指早盘回探3731点支撑，下午一定反身向上。,zssh000001,上证指数吧,4.8791E+15,股海不沉0926,3,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594833363,全球股市震荡下跌了，我们国家股市的避险板块有哪些？,zssh000001,上证指数吧,4.48841E+15,股友86N7573n31,1048,2,10,2025/9/4 10:12,2025/9/4 11:35,FALSE,FALSE
1594969310,沪指早盘回探3731点支撑，下午一定反身向上。,zssh000001,上证指数吧,4.8791E+15,股海不沉0926,3,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594833363,全球股市震荡下跌了，我们国家股市的避险板块有哪些？,zssh000001,上证指数吧,4.48841E+15,股友86N7573n31,1048,2,10,2025/9/4 10:12,2025/9/4 11:35,FALSE,FALSE
1594969295,万丰奥威还有没加的继续挂17.71重仓加再次提示这只股它已经装不下去了，李哥割股,zssh000001,上证指数吧,8.82031E+15,李哥割股,5,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594969277,现在看来3888点的十字星以明确后市，月线级别的调整将成为必然。,zssh000001,上证指数吧,4.34433E+15,财运兴隆的欧阳锋,4,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594958065,涨是小阳～跌是大阴～这就是牛市节奏！,zssh000001,上证指数吧,5.99145E+15,逍遥游111耐心ABC,56,0,2,2025/9/4 11:25,2025/9/4 11:35,FALSE,FALSE
1594969092,大盘放量下跌，洗盘不洗盘不好说，跌跌不休吧,zssh000001,上证指数吧,8.32639E+15,有翅膀的桃子,19,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594969082,还是3000点的时候好赚钱坐等调整到位,zssh000001,上证指数吧,2.40008E+15,鲲鹏2,1,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594941034,哥们，ma20支撑明显，午盘不涨都难，抓紧进仓，迎接大涨！,zssh000001,上证指数吧,3.81959E+15,数据与概率,92,0,3,2025/9/4 11:13,2025/9/4 11:35,FALSE,FALSE
1594969041,跌破20日线，中期调整开始了,zssh000001,上证指数吧,8.01921E+15,aa15,1,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1584939981,最后再说一次，从来不点赞的（至少10个起步），请别问问题，请大家按照要求来，要么,zssh000001,上证指数吧,7.99408E+15,葫芦大侠侠,4489,26,108,2025/8/17 11:27,2025/9/4 11:35,FALSE,FALSE
1594968921,3588？？？？？？？？？？,zssh000001,上证指数吧,1.52504E+15,鋈道德天尊鋈,4,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594968896,还炒小票嘛，中字头的票你们怎么不买，不买就天天这样整,zssh000001,上证指数吧,6.71309E+15,孤儿用量化,5,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594911292,三只乌鸦形态完成，接下来有一波大调整！！！！！！！！！,zssh000001,上证指数吧,1.69509E+15,戒贪敢卖敢空仓,53,2,1,2025/9/4 10:53,2025/9/4 11:35,FALSE,FALSE
1594968869,牛还在吗？,zssh000001,上证指数吧,7.67903E+15,股友yHTgH1,3,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594968865,都快干到30日线了，下午来点狠的吧，3700守住,zssh000001,上证指数吧,3.9764E+15,牛市不格局,3,0,0,2025/9/4 11:35,2025/9/4 11:35,FALSE,FALSE
1594954577,谁赚钱了？,zssh000001,上证指数吧,8.82209E+15,诺1813,28,0,1,2025/9/4 11:23,2025/9/4 11:34,FALSE,FALSE
1594968706,熊市到了,zssh000001,上证指数吧,4.08709E+15,股友10h631y195,4,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594912369,大胆预测一下，今天肯定能守住3300,zssh000001,上证指数吧,2.90605E+15,新韭菜一棵,421,0,14,2025/9/4 10:53,2025/9/4 11:34,FALSE,FALSE
1593563814,需密切关注上证综指3850点，只要日K线收市价不破则短线仍无忧！,zssh000001,上证指数吧,1.83309E+15,东方老山羊,80,0,2,2025/9/2 11:41,2025/9/4 11:34,FALSE,FALSE
1594968659,下午收盘大盘能收回20线吗？,zssh000001,上证指数吧,2.33938E+15,股友156259xi10,5,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968656,2600多支个股上涨，不可思议，这数据统计。本人自选30多支，基本全绿，朋友全亏,zssh000001,上证指数吧,1.26234E+15,格力保卫战,9,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968646,牛变熊了。个股一片哀嚎,zssh000001,上证指数吧,2.39207E+15,正反都是T,3,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968640,手里的票没来的及跑的不要慌如果有子弹留着3675附近再加仓,zssh000001,上证指数吧,1.20606E+15,吾股丰登888,6,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968637,牛市走出了熊市的走法，这就是涨800点再调的原因，因为涨少了调不动，,zssh000001,上证指数吧,9.29621E+15,ayy99999751,3,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968618,大盘离3702的缺口不远啦,zssh000001,上证指数吧,7.85431E+15,生财成金de嬴政,4,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968597,没有人叫牛市，苦日子再后面，我是不会再来股市。,zssh000001,上证指数吧,7.56201E+15,一股独大市场,6,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968596,：选,zssh000001,上证指数吧,6.36621E+15,约等予,5,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968591,牛市多长阴,zssh000001,上证指数吧,1.55932E+15,A股狩猎人,2,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968567,A原形毕露,zssh000001,上证指数吧,3.0681E+15,Aaron冰锋,8,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594939729,超大跌幅如何是好？,cfhpl,财富号评论吧,7.24035E+15,瓜子林,1077,1,2,2025/9/4 11:12,2025/9/4 11:34,TRUE,FALSE
1594968554,这两天指跌幅4%，个股确一夜回到解放前。,zssh000001,上证指数吧,8.01921E+15,aa15,8,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968541,这好像是让大家销户的牛市,zssh000001,上证指数吧,1.05637E+15,股友8r71y08078,2,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594960617,$上证指数(SH000001)$,zssh000001,上证指数吧,1.10906E+15,张婷姐姐来了,14,0,1,2025/9/4 11:27,2025/9/4 11:34,FALSE,FALSE
1594968468,3270点有强支撑，到这里会开始反弹了，也是明年的行情起点！,zssh000001,上证指数吧,5.36056E+15,专业打板户1,10,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968450,此次调整目标点位3500左右。,zssh000001,上证指数吧,8.56909E+15,月明星晰,11,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968443,下跌两个星期，走着看,zssh000001,上证指数吧,4.02932E+15,金辉普照,9,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594937268,资金在做一个非常明显的高低切换,zssh000001,上证指数吧,4.61909E+15,天涯_云,246,0,1,2025/9/4 11:10,2025/9/4 11:34,FALSE,FALSE
1594645237,外出调研一周，隔壁文章照常发，社区暂时停止更新,300147,ST香雪吧,4.67809E+15,炒家释股,279,1,1,2025/9/3 22:16,2025/9/4 11:34,FALSE,FALSE
1594968412,上证调整第一支撑3690左右！,zssh000001,上证指数吧,8.64111E+15,天生火象,10,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968395,被套了,zssh000001,上证指数吧,1.74403E+15,股友0C505L7933,1,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968388,下午破3700,zssh000001,上证指数吧,4.54909E+15,日照金山0926,5,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
1594968360,又成了了。,zssh000001,上证指数吧,5.32308E+15,多财富贵地杨无敌,6,0,0,2025/9/4 11:34,2025/9/4 11:34,FALSE,FALSE
